title,ABS,G1,G2,G3,G4,G5,G6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Bat coronavirus phylogeography in the western Indian Ocean,"Bats are important reservoirs of zoonotic pathogens, including coronaviruses (CoVs). The Western Indian Ocean (WIO) islands are a biodiversity hotspot with more than 50 bat species. Here we tested 1,099 bats belonging to 39 species from Mozambique, Madagascar, Mauritius, Mayotte, Reunion Island and Seychelles. Based on molecular screening and partial sequencing of the RNA-dependent RNA polymerase gene, a total of 88 bats (8.0% {+/-} 1.6%) tested positive for bat-borne coronaviruses (CoVs), with higher prevalence in Mozambican bats (19.6% {+/-} 4.7%) as compared to those sampled on islands (4.2% {+/-} 1.2%). Phylogenetic analyses revealed that a large diversity of - and {beta}-CoVs are maintained in bat populations of the WIO, some being genetically related to human CoVs (e.g. NL63, MERS). Finally, we found a strong signal of co-evolution between CoVs and their bat host species with limited evidence for host-switching, except for bat species sharing day roost sites.",0,0,1,0,0,0,-0.093177088,0.102856183,-0.07234728,0.000882727,0.427843552,0.169917255,0.389577082,0.164918564,-0.16135512,-0.098845254,-0.152939303,-0.163229425,-0.070293669,0.112367068,-0.088131242,0.126312706,0.020089316,0.093020837,0.025680106,-0.012817016,-0.068437446,-0.041081129,0.05979127,-0.122210987,0.057518608,0.046119997,-0.027509727,-0.012121407,0.019420331,0.027463339
RNA-dependent RNA polymerase speed and fidelity are not the only determinants of the mechanism or efficiency of recombination.,"Using the RNA-dependent RNA polymerase (RdRp) from poliovirus (PV) as our model system, we have shown that Lys-359 in motif-D functions as a general acid in the mechanism of nucleotidyl transfer. A K359H (KH) RdRp derivative is slow and faithful relative to wild-type enzyme. In the context of the virus, RdRp-coding sequence evolves, selecting for the following substitutions: I331F (IF, motif-C) and P356S (PS, motif-D). We have evaluated IF-KH, PS-KH, and IF-PS-KH viruses and enzymes. The speed and fidelity of each double mutant are equivalent. Each exhibits a unique recombination phenotype, with IF-KH being competent for copy-choice recombination and PS-KH being competent for forced-copy-choice recombination. Although the IF-PS-KH RdRp exhibits biochemical properties within twofold of wild type, the virus is impaired substantially for recombination in cells. We conclude that there are biochemical properties of the RdRp in addition to speed and fidelity that determine the mechanism and efficiency of recombination. The interwoven nature of speed, fidelity, the undefined property suggested here, and recombination makes it impossible to attribute a single property of the RdRp to fitness. However, the derivatives described here may permit elucidation of the importance of recombination on the fitness of the viral population in a background of constant polymerase speed and fidelity.\n\nSignificanceThe availability of a \""universal\"" method to create attenuated viruses for use as vaccine strains would permit a rapid response to outbreaks of newly emerging viruses. Targeting RdRp fidelity has emerged as such a universal approach. However, because polymerase fidelity and speed are inextricably linked, the effort to attribute the attenuated phenotype to a single biochemical property of the RdRp may be futile. Here, we show that this circumstance is even more complex. We provide evidence for the existence of a biochemical parameter that combines with fidelity and speed to govern the mechanism and/or efficiency of recombination. We conclude that the field will be served best by continued emphasis on discovery of manipulatable functions of the RdRp instead of debating the importance of individual properties.",0,0,0,0,0,1,-0.140980393,-0.036757498,-0.034301457,0.059608093,-0.012705457,-0.004310981,0.089887296,0.017471045,-0.060542835,0.06775214,0.13008862,0.1651033,-0.108819662,-0.096100952,-0.014177551,0.01864748,-0.026563016,-0.072953631,-0.128363654,-0.070940776,0.180048005,-0.132233932,0.115622443,0.077300712,-0.029041798,0.087127377,0.068128714,-0.01527604,-0.071208618,-0.052943253
Astrovirus in Reunion Free-tailed Bat (Mormopterus francoismoutoui),"Astroviruses (AstVs) are RNA viruses responsible for infection of a large diversity of avian and mammalian species, including bats, livestock, and humans. We investigated AstV infection in a free-tailed bat species, Mormopterus francoismoutoui, endemic to Reunion Island. A total of 190 guano samples were collected in a maternity colony during 19 different sampling sessions, between June 2016 and June 2017. Biological material was tested for the presence of the AstV RNA-dependent RNA-polymerase (RdRp) gene with a pan-AstV semi-nested polymerase chain reaction assay. In total, 15 guano samples (7.9%) tested positive, with high genetic diversity of the partial RdRp gene sequences among positive samples. A phylogenetic analysis further revealed that the detected viruses were genetically related to AstVs reported in reptiles, dogs, and pigs, but did not cluster with AstVs commonly found in bats. Although more investigation need to be conducted to assess the level of infected bats in the studied population, our findings suggest that Reunion free-tailed bats are exposed to AstV, and that cross-species transmission may occur with other hosts sharing the same habitat.",0,0,1,0,0,0,-0.067729935,0.028988613,-0.002685601,0.011206388,0.298156897,0.083465541,0.218429754,0.096244604,-0.144278957,-0.044171379,-0.002602721,-0.057657345,-0.099784567,0.068623378,-0.00455075,0.029086069,0.0058583,0.000954571,0.031495985,-0.025404347,0.025865844,0.004152203,-0.012771537,-0.085780844,0.011403991,0.021733465,-0.015920121,0.030579042,-0.001941391,0.03040341
Herpesvirus infection reduces Pol II occupancy of host promoters but spares viral promoters,"In mammalian cells, widespread acceleration of cytoplasmic mRNA degradation is linked to impaired RNA polymerase II (Pol II) transcription. This mRNA decay-induced transcriptional repression occurs during infection with gammaherpesviruses including Kaposis sarcoma-associated herpesvirus (KSHV) and murine gammaherpesvirus 68 (MHV68), which encode an mRNA endonuclease that initiates widespread RNA decay. Here, we show that MHV68-induced mRNA decay leads to a genome-wide reduction of Pol II occupancy at mammalian promoters. Viral genes, despite the fact that they require Pol II for transcription, escape this transcriptional repression. Protection is not governed by viral promoter sequences; instead, location on the viral genome is both necessary and sufficient to escape the transcriptional repression effects of mRNA decay. We hypothesize that the ability to escape from transcriptional repression is linked to the localization of viral DNA in replication compartments, providing a means for these viruses to counteract decay-induced viral transcript loss.",0,0,0,0,0,1,-0.123323746,-0.060011521,-0.024687147,-0.05088289,-0.07521076,-0.00308738,0.018475024,-0.011795256,0.02599157,-0.035878314,-0.044218655,-0.073299784,0.01288354,0.086811758,-0.010701064,0.041867861,-0.012155132,-0.103479732,-0.104321722,-0.016986201,0.009946145,0.042642558,-0.06145141,0.036109193,-0.020472087,-0.157576683,-0.031720418,0.039467606,0.107957846,-0.033447938
First isolation and characterisation of Alongshan virus in Russia,"In recent decades, many new flavi-like viruses have been discovered predominantly in different invertebrates and, as was recently shown, some of them may cause disease in humans. The Jingmen tick virus (JMTV) group holds a special place among flavi-like viruses because, in contrast to the ""classic"" flaviviruses and other flavi-like viruses, they have a segmented ssRNA(+) genome. Two segments of the JMTV genome have homology with regions of the flavivirus genome encoding polymerase and helicase-protease proteins. JMTVs have several open reading frames (ORF) in segments encoding glycoprotein(s) and capsid protein and these ORF are specific only to them. JMTVs greatly differ in virion size. We isolated three strains of Alongshan virus (ALSV), which is a representative of the JMTV group, from adult Ixodes persulcatus ticks collected in two geographically-separated Russian regions in the tick cell line IRE/CTVM19. One of the strains persisted in the IRE/CTVM19 cells without cytopathic effect for three years. Most virions purified from tick cells were spherical with a diameter of approximately 40.5 nm. In addition, we found smaller particles of approximately 13.1 nm in diameter. We obtained full genome sequences of all four segments of two of the isolated ALSV strains, and partial sequences of one segment from the third strain. Phylogenetic analysis on genome segment 2 of the JMTV group clustered our novel strains with other ALSV strains. We found evidence for the existence of a novel upstream ORF in the glycoprotein-coding segment of ALSV and other members of the JMTV group. Significance StatementWe isolated three strains of Alongshan virus (ALSV) from adult Ixodes persulcatus ticks from two geographically separate areas of Russia in the Ixodes ricinus tick cell line IRE/CTVM19. One of the strains persisted in the IRE/CTVM19 cells without cytopathic effect for three years. Our study confirmed the value of tick cell lines in virus isolation and maintenance of persistent infection. The majority of virions of the ALSV strain Miass527 were enveloped spherical particles with a diameter of 40.5{+/-}3.7 nm. We found evidence for the existence of a novel upstream ORF in the glycoprotein-coding segment of ALSV and other members of the Jingmen tick virus group.",0,1,0,0,0,0,-0.101634841,-0.049318014,-0.007454459,-0.065298866,0.118303186,0.050715304,-0.06290502,-0.015187161,0.014983296,0.007989261,-0.054404087,-0.011958182,0.018350956,-0.023745376,0.021353587,-0.075675108,0.005854999,0.026575616,0.030423884,0.05831297,0.034824489,0.012326309,-0.048949451,0.046480888,-0.015955176,0.013907203,0.051895715,-0.026403015,-0.102670559,0.029818745
Nucleotide Analogues as Inhibitors of Viral Polymerases,"Coronaviruses such as the newly discovered virus from Wuhan, China, 2019-nCoV, and the viruses that cause SARS and MERS, have resulted in regional and global public health emergencies. Based on our molecular insight that the hepatitis C virus and the coronavirus use a similar viral genome replication mechanism, we reasoned that the FDA-approved drug EPCLUSA (Sofosbuvir/Velpatasvir) for the treatment of hepatitis C will also inhibit the above coronaviruses, including 2019-nCoV. To develop broad spectrum anti-viral agents, we further describe a novel strategy to design and synthesize viral polymerase inhibitors, by combining the ProTide Prodrug approach used in the development of Sofosbuvir with the use of 3-blocking groups that we have previously built into nucleotide analogues that function as polymerase terminators.",0,1,0,0,0,0,-0.059959021,0.082087501,-0.077461883,0.024805511,-0.06576333,0.073321752,0.063718225,0.028335859,0.033098164,0.064947846,-0.002677046,0.01106214,0.065023489,-0.046656145,0.029232724,-0.015493385,-0.057106514,0.147982552,0.015052552,0.006603083,-0.04653481,0.055722004,-0.137884607,0.013233478,0.042053752,0.069397367,0.148882371,-0.014411248,0.065729274,-0.052092889
Rapid reconstruction of SARS-CoV-2 using a synthetic genomics platform,"Reverse genetics has been an indispensable tool revolutionising our insights into viral pathogenesis and vaccine development. Large RNA virus genomes, such as from Coronaviruses, are cumbersome to clone and to manipulate in E. coli hosts due to size and occasional instability1-3. Therefore, an alternative rapid and robust reverse genetics platform for RNA viruses would benefit the research community. Here we show the full functionality of a yeast-based synthetic genomics platform for the genetic reconstruction of diverse RNA viruses, including members of the Coronaviridae, Flaviviridae and Paramyxoviridae families. Viral subgenomic fragments were generated using viral isolates, cloned viral DNA, clinical samples, or synthetic DNA, and reassembled in one step in Saccharomyces cerevisiae using transformation associated recombination (TAR) cloning to maintain the genome as a yeast artificial chromosome (YAC). T7-RNA polymerase has been used to generate infectious RNA, which was then used to rescue viable virus. Based on this platform we have been able to engineer and resurrect chemically-synthetized clones of the recent epidemic SARS-CoV-24 in only a week after receipt of the synthetic DNA fragments. The technical advance we describe here allows to rapidly responding to emerging viruses as it enables the generation and functional characterization of evolving RNA virus variants - in real-time - during an outbreak.",0,0,0,0,0,1,-0.125528234,0.051824357,-0.018685362,0.136168292,0.017776472,-0.040541816,0.012854035,-0.007392045,-0.044957851,0.094148639,0.033792912,-0.051268693,0.045437474,-0.016887277,0.055120817,0.008755359,-0.072792074,-0.02767941,-0.017911504,0.030521196,-0.032012741,0.018820427,-0.00935781,0.01252386,-0.0841128,-0.060598378,0.020462654,0.001898545,-0.064101181,0.044767566
Partial RdRp sequences offer a robust method for Coronavirus subgenus classification,"The recent reclassification of the Riboviria, and the introduction of multiple new taxonomic categories including both subfamilies and subgenera for coronaviruses (family Coronaviridae, subfamily Orthocoronavirinae) represents a major shift in how official classifications are used to designate specific viral lineages. While the newly defined subgenera provide much-needed standardisation for commonly cited viruses of public health importance, no method has been proposed for the assignment of subgenus based on partial sequence data, or for sequences that are divergent from the designated holotype reference genomes. Here, we describe the genetic variation of a partial region of the coronavirus RNA-dependent RNA polymerase (RdRp), which is one of the most used partial sequence loci for both detection and classification of coronaviruses in molecular epidemiology. We infer Bayesian phylogenies from more than 7000 publicly available coronavirus sequences and examine clade groupings relative to all subgenus holotype sequences. Our phylogenetic analyses are largely coherent with genome-scale analyses based on designated holotype members for each subgenus. Distance measures between sequences form discrete clusters between taxa, offering logical threshold boundaries that can attribute subgenus or indicate sequences that are likely to belong to unclassified subgenera both accurately and robustly. We thus propose that partial RdRp sequence data of coronaviruses is sufficient for the attribution of subgenus-level taxonomic classifications and we supply the R package, ""MyCoV"", which provides a method for attributing subgenus and assessing the reliability of the attribution. Importance StatementThe analysis of polymerase chain reaction amplicons derived from biological samples is the most common modern method for detection and classification of infecting viral agents, such as Coronaviruses. Recent updates to the official standard for taxonomic classification of Coronaviruses, however, may leave researchers unsure as to whether the viral sequences they obtain by these methods can be classified into specific viral taxa due to variations in the sequences when compared to type strains. Here, we present a plausible method for defining genetic dissimilarity cut-offs that will allow researchers to state which taxon their virus belongs to and with what level of certainty. To assist in this, we also provide the R package MyCoV which classifies user generated sequences.",0,0,0,0,0,1,-0.109356809,0.014291333,0.02557558,0.047387605,0.145058601,0.001586558,0.041127983,0.022099718,-0.050346577,0.056304444,-0.020364677,0.014741456,0.060545396,-0.095870916,-0.017393465,-0.046604043,-0.017798844,-0.000123152,-0.050773971,-0.018540896,0.011846975,-0.011192332,-0.015992999,0.027294081,-0.024720709,-0.057635981,0.03892084,0.015334028,0.011566473,0.057869585
Aerodynamic Characteristics and RNA Concentration of SARS-CoV-2 Aerosol in Wuhan Hospitals during COVID-19 Outbreak,"Background: The ongoing outbreak of COVID-19 has spread rapidly and sparked global concern. While the transmission of SARS-CoV-2 through human respiratory droplets and contact with infected persons is clear, the aerosol transmission of SARS-CoV-2 has been little studied. Methods: Thirty-five aerosol samples of three different types (total suspended particle, size segregated and deposition aerosol) were collected in Patient Areas (PAA) and Medical Staff Areas (MSA) of Renmin Hospital of Wuhan University (Renmin) and Wuchang Fangcang Field Hospital (Fangcang), and Public Areas (PUA) in Wuhan, China during COVID-19 outbreak. A robust droplet digital polymerase chain reaction (ddPCR) method was employed to quantitate the viral SARS-CoV-2 RNA genome and determine aerosol RNA concentration. Results: The ICU, CCU and general patient rooms inside Renmin, patient hall inside Fangcang had undetectable or low airborne SARS-CoV-2 concentration but deposition samples inside ICU and air sample in Fangcang patient toilet tested positive. The airborne SARS-CoV-2 in Fangcang MSA had bimodal distribution with higher concentration than those in Renmin during the outbreak but turned negative after patients number reduced and rigorous sanitization implemented. PUA had undetectable airborne SARS-CoV-2 concentration but obviously increased with accumulating crowd flow. Conclusions: Room ventilation, open space, proper use and disinfection of toilet can effectively limit aerosol transmission of SARS-CoV-2. Gathering of crowds with asymptomatic carriers is a potential source of airborne SARS-CoV-2. The virus aerosol deposition on protective apparel or floor surface and their subsequent resuspension is a potential transmission pathway and effective sanitization is critical in minimizing aerosol transmission of SARS-CoV-2.",0,0,0,1,0,0,0.016812325,0.398131934,-0.190198368,-0.018438342,-0.034482746,0.037649456,-0.03582094,-0.08300955,-0.00877877,-0.012522552,0.012391493,-0.00930499,-0.013993815,-0.060376528,0.059623985,0.040817494,-0.046939636,-0.010907227,-0.002726065,-0.005406095,-0.023377734,0.025190144,-0.028084815,-0.00330344,-0.032220288,0.005250253,0.011495528,0.049393597,-0.016305638,0.006754422
A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19,"AbstractThe global spread of SARS-CoV-2 requires an urgent need to find effective therapeutics for the treatment of COVID-19. We developed a data-driven drug repositioning framework, which applies both machine learning and statistical analysis approaches to systematically integrate and mine large-scale knowledge graph, literature and transcriptome data to discover the potential drug candidates against SARS-CoV-2. The retrospective study using the past SARS-CoV and MERS-CoV data demonstrated that our machine learning based method can successfully predict effective drug candidates against a specific coronavirus. Our in silico screening followed by wet-lab validation indicated that a poly-ADP-ribose polymerase 1 (PARP1) inhibitor, CVL218, currently in Phase I clinical trial, may be repurposed to treat COVID-19. Our in vitro assays revealed that CVL218 can exhibit effective inhibitory activity against SARS-CoV-2 replication without obvious cytopathic effect. In addition, we showed that CVL218 is able to suppress the CpG-induced IL-6 production in peripheral blood mononuclear cells, suggesting that it may also have anti-inflammatory effect that is highly relevant to the prevention immunopathology induced by SARS-CoV-2 infection. Further pharmacokinetic and toxicokinetic evaluation in rats and monkeys showed a high concentration of CVL218 in lung and observed no apparent signs of toxicity, indicating the appealing potential of this drug for the treatment of the pneumonia caused by SARS-CoV-2 infection. Moreover, molecular docking simulation suggested that CVL218 may bind to the N-terminal domain of nucleocapsid (N) protein of SARS-CoV-2, providing a possible model to explain its antiviral action. We also proposed several possible mechanisms to explain the antiviral activities of PARP1 inhibitors against SARS-CoV-2, based on the data present in this study and previous evidences reported in the literature. In summary, the PARP1 inhibitor CVL218 discovered by our data-driven drug repositioning framework can serve as a potential therapeutic agent for the treatment of COVID-19.",0,0,0,1,0,0,-0.04879302,0.432563283,-0.226352111,-0.018611077,-0.127629351,0.098582739,0.015568838,-0.117032096,0.082586279,0.004463444,-0.002940418,-0.003432929,0.009894619,-0.038727695,-0.00831997,-0.001477475,-0.031673535,0.054191763,0.028018678,0.006168509,-0.015136137,0.048543886,-0.002877557,0.045954493,0.049458006,0.028388795,0.050377871,0.021937225,0.084422248,0.014879155
High sensitivity detection of coronavirus SARS-CoV-2 using multiplex PCR and a multiplex-PCR-based metagenomic method,"Many detection methods have been used or reported for the diagnosis and/or surveillance of SARS-CoV-2. Among them, reverse transcription polymerase chain reaction (RT-PCR) is the most sensitive, claiming detection of about 5 copies of viruses. However, it has been reported that only 47-59% of the positive cases were identified by RT-PCR, probably due to loss or degradation of virus RNA in the sampling process, or even mutation of the virus genome. Therefore, developing highly sensitive methods is imperative to ensure robust detection capabilities. With the goal of improving sensitivity and accommodate various application settings, we developed a multiplex-PCR-based method comprised of 172 pairs of specific primers, and demonstrate its efficiency to detect SARS-CoV-2 at low copy numbers. The assay produces clean characteristic target peaks of defined sizes, which allows for direct identification of positives by electrophoresis. In addition, optional sequencing can provide further confirmation as well as phylogenetic information of the identified virus(es) for specific strain discrimination, which will be of paramount importance for surveillance purposes that represent a global health imperative. Finally, we also developed in parallel and tested a multiplex-PCR-based metagenomic method that is amenable to detect SARS-CoV-2, with the additional benefit of its potential for uncovering mutational diversity and novel pathogens at low sequencing depth.",0,0,0,1,0,0,0.039657923,0.308174474,0.099171027,0.144871053,0.009298699,-0.016940817,-0.013984504,-0.08067049,-0.020495179,0.045664242,0.002657517,-0.037324743,0.032987372,-0.022115474,0.038405221,-0.013999628,0.001224891,-0.041654692,-0.038839606,-0.060919376,-0.007970027,0.035501294,0.055090435,0.033933779,-0.013001967,-0.015270305,0.042087054,0.014993992,-0.014154966,0.007993378
Nucleotide Analogues as Inhibitors of SARS-CoV Polymerase,"SummarySARS-CoV-2, a member of the coronavirus family, has caused a global public health emergency.1 Based on our analysis of hepatitis C virus and coronavirus replication, and the molecular structures and activities of viral inhibitors, we previously reasoned that the FDA-approved heptatitis C drug EPCLUSA (Sofosbuvir/Velpatasvir) should inhibit coronaviruses, including SARS-CoV-2.2 Here, using model polymerase extension experiments, we demonstrate that the activated triphosphate form of Sofosbuvir is incorporated by low-fidelity polymerases and SARS-CoV RNA-dependent RNA polymerase (RdRp), and blocks further incorporation by these polymerases; the activated triphosphate form of Sofosbuvir is not incorporated by a host-like high-fidelity DNA polymerase. Using the same molecular insight, we selected two other anti-viral agents, Alovudine and AZT (an FDA approved HIV/AIDS drug) for evaluation as inhibitors of SARS-CoV RdRp. We demonstrate the ability of two HIV reverse transcriptase inhibitors, 3’-fluoro-3’-deoxythymidine triphosphate and 3’-azido-3’-deoxythymidine triphosphate (the active triphosphate forms of Alovudine and AZT), to be incorporated by SARS-CoV RdRp where they also terminate further polymerase extension. Given the 98% amino acid similarity of the SARS-CoV and SARS-CoV-2 RdRps, we expect these nucleotide analogues would also inhibit the SARS-CoV-2 polymerase. These results offer guidance to further modify these nucleotide analogues to generate more potent broad-spectrum anti-coronavirus agents.",0,0,0,1,0,0,-0.117133394,0.380506243,-0.236209191,0.085316018,-0.069182643,0.051813258,0.05322518,-0.123580726,0.010720876,0.042912871,0.067364175,0.076825199,-0.020336517,-0.103851792,-0.011969076,-0.003832354,-0.014177105,0.039855149,0.01863832,-0.023518219,0.025296842,-0.004778927,0.058510778,0.089460233,0.029887546,0.010820864,0.029803402,-0.018337042,0.047352775,0.018586946
Evidence and characteristics of human-to-human transmission of SARS-CoV-2,"Background: On December 31, 2019, an outbreak of COVID-19 in humans was reported in Wuhan, and then spread fast to other provinces, China. We analyzed data from field investigations and genetic sequencing to describe the evidence and characteristics of human-to-human transmission in Guangdong Province. Methods: A confirmed COVID-19 case was defined if a suspected case was verified with positive of SARS-CoV-2 in throat swabs, nasal swabs, bronchoalveolar lavage fluid (BALF), or endotracheal aspirates by real-time reverse transcriptase polymerase chain reaction assay (RT-PCR) or genetic sequencing. Field investigations were conducted for each confirmed case. Clinical and demographic data of confirmed cases were collected from medical records. Exposure and travel history were obtained by interview. Results: A total of 1,151 confirmed cases were identified as of February 10, 2020 in Guangdong Province, China. Of them, 697 (60.1%) cases were from 234 cluster infections. Two hundred and fourteen (18.6%) were secondary cases, in which 144 cases were from family cluster infections. With the epidemic continuing, although familial cluster events were dominated, community cluster events increased with a nosocomial event. The whole genomes within the same family cluster infections were identical, and presented a few unique single nucleotide variants (SNVs) compared with SARS-CoV-2 identified on December 2019 in Wuhan. Conclusions: We observed evident human-to-human transmissions of SARS-CoV-2 in Guangdong, China. Although most of them were from family cluster infections, community and nosocomial infections were increasing. Our findings indicate that human-to-human transmission risks are transferring from family to community in Guangdong Province.",0,0,0,1,0,0,0.088544173,0.186000085,-0.087577735,-0.043306879,0.033157727,0.02454594,-0.007700579,-0.000641827,-0.009152586,-0.015166379,0.014345212,0.046209073,-0.019610157,-0.053206979,0.048282438,-0.00875673,-0.050082518,0.052252988,-0.038059339,-0.028011412,-0.005678167,0.092673825,-0.149792623,-0.014067302,-0.033135957,0.116672292,0.085578602,0.105322577,0.016200944,-0.063443685
Estimation of the asymptomatic ratio of novel coronavirus infections (COVID-19),"A total of 565 Japanese citizens were evacuated from Wuhan, China to Japan. All passengers were screened for symptoms and also undertook reverse transcription polymerase chain reaction testing, identifying 5 asymptomatic and 7 symptomatic passengers testing positive for 2019-nCoV. We show that the screening result is suggestive of the asymptomatic ratio at 41.6%.",0,1,0,0,0,0,0.024469817,0.014055267,0.012000559,-0.087083308,-0.014960298,0.015341495,0.006052962,0.044910486,-0.010671735,-0.027703586,0.018561379,0.037156506,-0.020540855,-0.036150986,0.027244126,0.027030175,-0.034414724,0.04525157,-0.027753582,-0.074675178,-0.05658816,0.020170983,-0.137801583,-0.091231668,0.048575315,0.093898322,0.081364065,0.028873292,0.058394585,-0.071122862
Clinical characteristics of 2019 novel coronavirus infection in China,"Background: Since December 2019, acute respiratory disease (ARD) due to 2019 novel coronavirus (2019-nCoV) emerged in Wuhan city and rapidly spread throughout China. We sought to delineate the clinical characteristics of these cases. Methods: We extracted the data on 1,099 patients with laboratory-confirmed 2019-nCoV ARD from 552 hospitals in 31 provinces/provincial municipalities through January 29th, 2020. Results: The median age was 47.0 years, and 41.90% were females. Only 1.18% of patients had a direct contact with wildlife, whereas 31.30% had been to Wuhan and 71.80% had contacted with people from Wuhan. Fever (87.9%) and cough (67.7%) were the most common symptoms. Diarrhea is uncommon. The median incubation period was 3.0 days (range, 0 to 24.0 days). On admission, ground-glass opacity was the typical radiological finding on chest computed tomography (50.00%). Significantly more severe cases were diagnosed by symptoms plus reverse-transcriptase polymerase-chain-reaction without abnormal radiological findings than non-severe cases (23.87% vs. 5.20%, P<0.001). Lymphopenia was observed in 82.1% of patients. 55 patients (5.00%) were admitted to intensive care unit and 15 (1.36%) succumbed. Severe pneumonia was independently associated with either the admission to intensive care unit, mechanical ventilation, or death in multivariate competing-risk model (sub-distribution hazards ratio, 9.80; 95% confidence interval, 4.06 to 23.67). Conclusions: The 2019-nCoV epidemic spreads rapidly by human-to-human transmission. Normal radiologic findings are present among some patients with 2019-nCoV infection. The disease severity (including oxygen saturation, respiratory rate, blood leukocyte/lymphocyte count and chest X-ray/CT manifestations) predict poor clinical outcomes.",1,0,0,0,0,0,0.168189004,0.031796656,-0.105969937,-0.148633882,-0.070264943,-0.019965001,-0.063334158,0.108134416,-0.113066226,0.002298144,-0.000122957,0.074277308,-0.039554396,-0.002202671,-0.026479256,0.039167137,-0.047959694,0.138876771,-0.04004993,0.002428093,-0.052894625,0.043550919,-0.223004512,-0.094067757,0.014419203,0.123983477,0.15613008,0.020429363,-0.004083486,-0.100670489
"Single-cell RNA expression profiling of ACE2, the putative receptor of Wuhan 2019-nCoV, in the nasal tissue","A novel coronavirus (2019-nCoV) was first identified in Wuhan, Hubei Province, and then spreads to the other Provinces of China. WHO decides to determine a Public Health Emergency of International Concern (PHEIC) of 2019-nCoV. 2019-nCov was reported to share the same receptor, Angiotensin-converting enzyme 2 (ACE2), with SARS-Cov. Here based on the public single-cell RNA-Seq datasets, we analyzed the ACE2 RNA expression profile in the tissues at different locations of the respiratory tract. The result indicates that the ACE2 expression appears in nasal epithelial cells. We found that the size of this population of ACE2-expressing nasal epithelial cells is comparable with the size of the population of ACE2-expression type II alveolar cells (AT2) in the Asian sample reported by Yu Zhao et al. We further detected 2019-nCoV by polymerase chain reaction (PCR) from the nasal-swab and throat-swab of seven suspected cases. We found that 2019-nCoV tends to have a higher concentration in the nasal-swab comparing to the throat-swab, which could attribute to the ACE2-expressing nasal epithelial cells. We hope this study could be informative for virus-prevention strategy development, especially the treatment of nasal mucus.",0,1,0,0,0,0,-0.018206039,0.058839749,-0.038327354,-0.079244572,-0.052933793,0.023384862,-0.00507756,-0.00864707,0.012265859,-0.028550478,-0.009734138,-0.003106379,-0.010432249,0.026606016,0.051465997,0.032277943,-0.045026678,0.019467396,-0.008896718,-0.095701532,-0.013610142,0.031712468,-0.120820521,-0.089033401,0.045151892,0.120660524,0.141381349,0.070059662,0.043813462,-0.135753201
Comparison of throat swabs and sputum specimens for viral nucleic acid detection in 52 cases of novel coronavirus (SARS-Cov-2) infected pneumonia (COVID-19),"Abstract Background: In December 2019, a novel coronavirus (SARS-CoV-2) infected pneumonia (COVID-19) occurred in Wuhan, China. Diagnostic test based on real-time reverse transcription polymerase chain reaction assay (qRT-PCR) was the main means of confirmation, and sample collection was mostly throat swabs, which was easy to miss the diagnosis. It is necessary to seek specimen types with higher detection efficiency and accuracy. Methods: Paired specimens of throat swabs and sputum were obtained from 54 cases, and RNA was extracted and tested for 2019-nCoV (equated with SARS-CoV-2) by qRT-PCR assay. Results: The positive rates of 2019-nCoV from sputum specimens and throat swabs were 76.9% and 44.2%, respectively. Sputum specimens showed a significantly higher positive rate than throat swabs in detecting viral nucleic acid using qRT-PCR assay (P=0.001). Conclusions: The detection rates of 2019-nCoV from sputum specimens are significantly higher than throat swabs. We suggest that sputum would benefit for the detection of 2019-nCoV in patients who produce sputum. The results can facilitate the selection of specimens and increase the accuracy of diagnosis.",0,0,0,1,0,0,0.096333817,0.178160918,0.025305832,-0.020688695,-0.054522131,-0.045252096,-0.044615994,0.026376238,-0.087334343,0.002958225,0.006932422,0.024946619,-0.013837491,0.004188706,0.009452278,-0.001374445,-0.034661404,0.040219022,-0.015468969,-0.118361756,-0.053398547,0.068699472,-0.088119155,-0.124329062,0.013744544,0.143825667,0.175666834,0.05863178,0.029230422,-0.075695307
